2017-01-17,Senate Standing Committee on Budget and Fiscal Review,Senate,Bill Monning,,That could be a factor that could disrupt and tip a stable state economy now to one that moves in to a deeper or more grave recession.,https://ca.digitaldemocracy.org/10036?startTime=538,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,34,18389,0.3407665911771752
2017-01-17,Senate Standing Committee on Budget and Fiscal Review,Senate,Bill Monning,,"So, there's these kind of conspicuous elements of preexisting conditions.",https://ca.digitaldemocracy.org/10036?startTime=538,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,34,18389,0.3012097799919212
2017-01-17,Senate Standing Committee on Budget and Fiscal Review,Senate,Bill Monning,,"Children covered up to age 26, but the simple restoration of caps on an insurance coverage could have a disruptive economic impact on the state.",https://ca.digitaldemocracy.org/10036?startTime=538,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,34,18389,0.4570537613337196
2017-01-04,Senate Floor,Senate,Pat Bates,,"Again, colleagues, today I ask that we adjourn in memory of Nancy Ahlswede, a gracious and passionate public servant who served as Executive Director of the Apartment Association, Southern California Cities and passed away on December 14th.",https://ca.digitaldemocracy.org/10015?startTime=1946,96,CA_201520160AB96,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB96,(PASS),10/2,"('AYE',)",3,0,0,0,0,0,25,18326,0.3968955809616664
2017-01-04,Senate Floor,Senate,Pat Bates,,"Though she never held public office, he fierce dedication to protecting the rights of property owners, managers and landlords will endure.",https://ca.digitaldemocracy.org/10015?startTime=1946,96,CA_201520160AB96,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB96,(PASS),10/2,"('AYE',)",3,0,0,0,0,0,25,18326,0.3170654128327077
2017-01-09,Assembly Floor,Assembly,Richard Bloom,,"Speaker, members, today I rise to adjourn in the memory of our former colleague, California Assembly Member, Senator, Activist and Santa Monica resident Tom Hayden, well known for his Civil Rights and anti-war activism, Hayden was a tireless organizer and policy maker.",https://ca.digitaldemocracy.org/10020?startTime=1216,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,52,18331,0.3658313704295772
2017-01-09,Assembly Floor,Assembly,Richard Bloom,,"Born in Detroit Michigan in 1939, Haden began his lifelong career as a student activist at the University of Michigan and it was there that he helped found Students for Democratic Society, a left-leaning, student activist group at the heart of the burgeoning political movement.",https://ca.digitaldemocracy.org/10020?startTime=1216,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,52,18331,0.5222419969822811
2017-01-09,Assembly Floor,Assembly,Richard Bloom,,"After graduating, Hayden immersed himself in civil rights and antiwar activism and would spend the next several decades like mythical Tom Joad pursuing every manner of social justice on behave of oppressed and marginalized people.",https://ca.digitaldemocracy.org/10020?startTime=1216,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,52,18331,0.4632439927266796
2017-01-17,Senate Floor,Senate,Connie Leyva,,I rise as the Vice Chair of the Women's Caucus in strong support of Sr 9.,https://ca.digitaldemocracy.org/10038?startTime=899,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",19,0,0,2,0,0,39,18386,0.4168523135776336
2017-01-17,Senate Floor,Senate,Connie Leyva,,"It's kind of shocking that we're here in 2017 that I'm about to turn 50 years old, that my daughters are about to turn 25 years old and people are still telling us what we can and can't do with our bodies.",https://ca.digitaldemocracy.org/10038?startTime=899,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",19,0,0,2,0,0,39,18386,0.5069310282070715
2017-01-17,Senate Floor,Senate,Connie Leyva,,As the woman who almost broke the highest glass ceiling and the world said human's rights are women's rights and women's rights are human's rights.,https://ca.digitaldemocracy.org/10038?startTime=899,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",19,0,0,2,0,0,39,18386,0.5193174685447507
2017-01-17,Senate Floor,Senate,Connie Leyva,,I thank you Senator Hannah-Beth Jackson for bring this forward and I look forward to doing whatever we have to do to protect Planned Parenthood and protect the women of this state and of this country of note.,https://ca.digitaldemocracy.org/10038?startTime=899,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",19,0,0,2,0,0,39,18386,0.3168756022661728
2017-01-09,Assembly Floor,Joint,Richard Bloom,,"Through his activism, writings, and legislation.",https://ca.digitaldemocracy.org/10020?startTime=1402,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,61,18331,0.3183920221412234
2017-01-09,Assembly Floor,Joint,Richard Bloom,,"Whatever social ill there was that was not taken up by others, that's usually where you would find Tom migrating.",https://ca.digitaldemocracy.org/10020?startTime=1402,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,61,18331,0.3306096091243362
2016-12-05,Assembly Floor,Assembly,Shirley Weber,,So we have established ourselves as the leader in this nation for justice as a state.,https://ca.digitaldemocracy.org/10004?startTime=1519,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",2,0,0,0,0,0,61,,0.4953552666683586
2016-12-05,Assembly Floor,Assembly,Shirley Weber,,"Most of you know that I often ask to say that we as a nation talk about the things that are important, in terms of inclusion, and justice, and freedom and I always tell you that justice is a rare flower that needs to be constantly pruned, and nurtured, and given sunshine and water to make it grow, but injustice is a weed that grows best in neglect.",https://ca.digitaldemocracy.org/10004?startTime=1519,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",2,0,0,0,0,0,61,,0.3787026838095865
2016-12-05,Assembly Floor,Assembly,Shirley Weber,,"What better than to have our own horticulturist, in terms of justice, in our speaker, Anthony Rendon.",https://ca.digitaldemocracy.org/10004?startTime=1519,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",2,0,0,0,0,0,61,,0.323858916797146
2017-01-18,Senate Standing Committee on Rules,Senate,Tom Berryhill,,"I'm going to move on now, and this is something that you answered over with the Assembly, but I want to revisit it, and it's criminals, and firearms, the Armed Prohibited Person System and this is near and dear to my heart, because a few years ago the legislature provided nearly $24 million to the DOJ Bureau of Firearms to eliminate a significant backlog in the Armed Prohibited Persons System.",https://ca.digitaldemocracy.org/10044?startTime=699,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,27,18414,0.6058041701228732
2017-01-18,Senate Standing Committee on Rules,Senate,Tom Berryhill,,"Now, I happen to be on that Budget Committee, and I happen to be one of the Republicans that voted for that $24 million and despite nearly 3 years, $24 million and now, ongoing funding, the backlog remains in excess of 10,000 cases.",https://ca.digitaldemocracy.org/10044?startTime=699,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,27,18414,0.8517597124952543
2017-01-13,Assembly Floor,Assembly,Susan Eggman,,Today I rise on behalf of the LGBT Caucus to commemorate Dr.  Martin Luther King and to urge your aye support on ACR 5.,https://ca.digitaldemocracy.org/10031?startTime=696,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,23,18374,0.3743170574098124
2017-01-13,Assembly Floor,Assembly,Susan Eggman,,"We don't really know where Dr.  Martin Luther King stood on the position of LGBT rights, but we do know since his death, he has been seen not as an African American hero, but as a hero for all people.",https://ca.digitaldemocracy.org/10031?startTime=696,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,23,18374,0.3269806654436583
2017-01-17,Senate Floor,Senate,Robert Hertzberg,,"On California's rising Latino population he wrote in 2001, in the New York Times.",https://ca.digitaldemocracy.org/10038?startTime=2352,176,CA_201520160AB176,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB176,(PASS),12/1,"('AYE',)",45,0,0,0,0,0,41,18388,0.4798009214696624
2017-01-17,Senate Floor,Senate,Robert Hertzberg,,The Anglo-Hegemony was only intermittent phrase in California's era of identity extending from the arrival of the Spanish.,https://ca.digitaldemocracy.org/10038?startTime=2352,176,CA_201520160AB176,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB176,(PASS),12/1,"('AYE',)",45,0,0,0,0,0,41,18388,0.3159169642593586
2017-01-09,Senate Floor,Assembly,Richard Pan,,"Along with the Asian Pacific Islander Caucus, I rise today to adjourn in memory of Tyrus Wong who passed away at the end of December at the young age of 106.",https://ca.digitaldemocracy.org/10022?startTime=906,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,45,18333,0.4820106341866098
2017-01-09,Senate Floor,Assembly,Richard Pan,,Wong was an artist who is most famous for giving the 1942 Disney Classic Bambi it's striking in famous landscape.,https://ca.digitaldemocracy.org/10022?startTime=906,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,45,18333,0.4819995644091108
2017-01-09,Senate Floor,Assembly,Richard Pan,,"Wong's landscape sketches inspired by the Song Dynasty, we may never have been twitter padded by lovable woodland creatures and to this day, the landscape artwork Mr Wong created for Bambi is considered a high watermark for film animation.",https://ca.digitaldemocracy.org/10022?startTime=906,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,45,18333,0.5565150457379355
2017-01-09,Senate Floor,Assembly,Richard Pan,,"However, before he became a Disney legend and gained recognition for his work, wouldn't unfortunately happen for another 60 years in 2001.",https://ca.digitaldemocracy.org/10022?startTime=906,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,45,18333,0.492732968887216
2017-01-04,Senate Floor,Senate,Ricardo Lara,,"EJ joined the LAPD IN 1994 and worked in multiple divisions in North Hollywood, Venice and the foothill area is where he rose to the rank of Captain.",https://ca.digitaldemocracy.org/10015?startTime=1437,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",3,0,0,0,0,0,42,18326,0.4836627694389012
